date,customer_code,policy_id,sales_mode,final_premium_amt(INR)
10-12-2022,SUNLRXF,POL2005HEL,Offline-Agent,154224
10-12-2022,SUN6NII,POL2005HEL,Offline-Agent,149328
10-12-2022,SUNAU2B,POL2005HEL,Offline-Agent,190944
10-12-2022,SUN317Y,POL2005HEL,Online-App,188496
10-12-2022,SUNH0H,POL2005HEL,Online-App,129744
10-12-2022,SUNNA,POL2005HEL,Offline-Direct,189720
10-12-2022,SUNB9D,POL2005HEL,Offline-Agent,172584
10-12-2022,SUNUALJ,POL2005HEL,Offline-Agent,133416
10-12-2022,SUNONR,POL2005HEL,Offline-Agent,173808
10-12-2022,SUNWTJ,POL2005HEL,Offline-Agent,165240
10-12-2022,SUNRWD,POL2005HEL,Offline-Agent,188496
10-12-2022,SUNZ4JU,POL2005HEL,Offline-Agent,187272
10-12-2022,SUNM1CR,POL2005HEL,Offline-Agent,127296
10-12-2022,SUNRO9O,POL2005HEL,Offline-Agent,186048
10-12-2022,SUN2AWW,POL2005HEL,Offline-Agent,133416
10-12-2022,SUN60N,POL2005HEL,Offline-Agent,192168
11-12-2022,SUNR45V,POL2005HEL,Offline-Agent,159120
11-12-2022,SUNU6,POL2005HEL,Offline-Agent,162792
11-12-2022,SUN929,POL2005HEL,Offline-Agent,167688
11-12-2022,SUNL55,POL2005HEL,Offline-Agent,173808
11-12-2022,SUNQ8PA,POL2005HEL,Offline-Agent,149328
11-12-2022,SUNBU9,POL2005HEL,Offline-Agent,150552
11-12-2022,SUNOZR1,POL2005HEL,Offline-Agent,177480
11-12-2022,SUNB7VT,POL2005HEL,Offline-Agent,153000
12-12-2022,SUN7OCX,POL2005HEL,Online-App,143208
12-12-2022,SUNGOYP,POL2005HEL,Offline-Agent,165240
12-12-2022,SUN3HI9,POL2005HEL,Offline-Agent,183600
12-12-2022,SUNARZV,POL2005HEL,Offline-Agent,159120
12-12-2022,SUNBXB,POL2005HEL,Offline-Agent,135864
12-12-2022,SUNN3ZX,POL2005HEL,Offline-Agent,183600
12-12-2022,SUN272G,POL2005HEL,Offline-Agent,140760
12-12-2022,SUNN629,POL2005HEL,Offline-Agent,133416
12-12-2022,SUNZJI5,POL2005HEL,Offline-Direct,187272
12-12-2022,SUNJYXH,POL2005HEL,Offline-Agent,161568
12-12-2022,SUNI9GS,POL2005HEL,Offline-Agent,194616
13-12-2022,SUNFMVP,POL2005HEL,Offline-Agent,157896
13-12-2022,SUNY8LK,POL2005HEL,Offline-Agent,194616
13-12-2022,SUN67SR,POL2005HEL,Offline-Agent,193392
13-12-2022,SUND2Q1,POL2005HEL,Offline-Direct,128520
13-12-2022,SUNUJM,POL2005HEL,Offline-Agent,140760
13-12-2022,SUNZ81,POL2005HEL,Offline-Agent,193392
14-12-2022,SUN6G22,POL2005HEL,Offline-Agent,138312
14-12-2022,SUNFS3,POL2005HEL,Offline-Agent,186048
14-12-2022,SUNJ5Y4,POL2005HEL,Offline-Agent,135864
14-12-2022,SUN28M,POL2005HEL,Offline-Direct,188496
14-12-2022,SUNSZE,POL2005HEL,Offline-Agent,189720
14-12-2022,SUNREA,POL2005HEL,Offline-Agent,134640
14-12-2022,SUN74P,POL2005HEL,Offline-Agent,190944
14-12-2022,SUNXY2T,POL2005HEL,Offline-Agent,189720
14-12-2022,SUNHCY8,POL2005HEL,Offline-Agent,156672
14-12-2022,SUNVHR4,POL2005HEL,Offline-Agent,186048
15-12-2022,SUNI89,POL2005HEL,Offline-Agent,186048
15-12-2022,SUNLZ9,POL2005HEL,Offline-Agent,184824
15-12-2022,SUN97,POL2005HEL,Offline-Agent,161568
15-12-2022,SUNOGYQ,POL2005HEL,Offline-Direct,192168
15-12-2022,SUNP905,POL2005HEL,Offline-Agent,170136
15-12-2022,SUNVWM,POL2005HEL,Offline-Agent,159120
16-12-2022,SUNBMG,POL2005HEL,Offline-Direct,128520
16-12-2022,SUN3AY,POL2005HEL,Online-Website,153000
16-12-2022,SUN5DE0,POL2005HEL,Offline-Agent,172584
16-12-2022,SUNE8Z7,POL2005HEL,Offline-Direct,168912
16-12-2022,SUNVK,POL2005HEL,Offline-Direct,141984
17-12-2022,SUNLDA,POL2005HEL,Offline-Direct,193392
17-12-2022,SUNWNEI,POL2005HEL,Offline-Agent,151776
17-12-2022,SUN141J,POL2005HEL,Offline-Agent,186048
17-12-2022,SUNIKVQ,POL2005HEL,Offline-Agent,168912
17-12-2022,SUN626,POL2005HEL,Offline-Agent,187272
17-12-2022,SUN57C2,POL2005HEL,Offline-Direct,141984
17-12-2022,SUN73R,POL2005HEL,Offline-Agent,145656
17-12-2022,SUNL5J8,POL2005HEL,Offline-Agent,122400
17-12-2022,SUND77S,POL2005HEL,Offline-Agent,133416
17-12-2022,SUN259E,POL2005HEL,Online-App,159120
17-12-2022,SUNUZR,POL2005HEL,Offline-Agent,188496
17-12-2022,SUNYD4,POL2005HEL,Online-App,194616
17-12-2022,SUNOJMC,POL2005HEL,Offline-Agent,157896
17-12-2022,SUNIK9,POL2005HEL,Offline-Direct,192168
17-12-2022,SUNPXL4,POL2005HEL,Offline-Agent,141984
17-12-2022,SUNKMJC,POL2005HEL,Offline-Agent,160344
17-12-2022,SUNB24,POL2005HEL,Offline-Agent,195840
17-12-2022,SUN5WL,POL2005HEL,Offline-Agent,190944
17-12-2022,SUN0XHX,POL2005HEL,Online-Website,157896
17-12-2022,SUNHO0,POL2005HEL,Offline-Agent,176256
17-12-2022,SUNGCS,POL2005HEL,Offline-Direct,195840
17-12-2022,SUNAJLE,POL2005HEL,Offline-Direct,128520
17-12-2022,SUNSEU,POL2005HEL,Online-Website,154224
17-12-2022,SUNVWR4,POL2005HEL,Offline-Agent,129744
18-12-2022,SUNLSN6,POL2005HEL,Offline-Agent,193392
18-12-2022,SUNBHHV,POL2005HEL,Offline-Agent,128520
18-12-2022,SUNFB1,POL2005HEL,Online-Website,168912
18-12-2022,SUNLDE,POL2005HEL,Offline-Agent,165240
18-12-2022,SUNKIC,POL2005HEL,Offline-Agent,151776
18-12-2022,SUNZ7CJ,POL2005HEL,Offline-Agent,162792
18-12-2022,SUN8OY,POL2005HEL,Offline-Agent,183600
18-12-2022,SUNNTQI,POL2005HEL,Offline-Agent,175032
18-12-2022,SUN2DC,POL2005HEL,Offline-Agent,170136
18-12-2022,SUNYTL,POL2005HEL,Offline-Agent,128520
18-12-2022,SUNB7MY,POL2005HEL,Offline-Agent,167688
18-12-2022,SUNY0ER,POL2005HEL,Offline-Agent,172584
18-12-2022,SUNXXB,POL2005HEL,Offline-Direct,183600
18-12-2022,SUN1V,POL2005HEL,Offline-Direct,145656
18-12-2022,SUN2RQ3,POL2005HEL,Online-Website,166464
18-12-2022,SUNM8M,POL2005HEL,Online-App,160344
18-12-2022,SUNL0H,POL2005HEL,Offline-Agent,176256
18-12-2022,SUNTKNA,POL2005HEL,Offline-Direct,190944
18-12-2022,SUNBBYM,POL2005HEL,Offline-Agent,175032
18-12-2022,SUN7KS,POL2005HEL,Offline-Agent,151776
18-12-2022,SUNGZ4,POL2005HEL,Offline-Agent,187272
18-12-2022,SUNR3H,POL2005HEL,Offline-Agent,190944
18-12-2022,SUNSQGJ,POL2005HEL,Online-App,177480
18-12-2022,SUN25Q4,POL2005HEL,Online-App,192168
18-12-2022,SUNZ4W6,POL2005HEL,Offline-Direct,162792
18-12-2022,SUNLXTE,POL2005HEL,Online-Website,134640
18-12-2022,SUN2XA,POL2005HEL,Offline-Agent,168912
18-12-2022,SUN642N,POL2005HEL,Offline-Agent,189720
18-12-2022,SUNHBGF,POL2005HEL,Online-App,154224
18-12-2022,SUNYF4,POL2005HEL,Offline-Direct,141984
18-12-2022,SUNNZB,POL2005HEL,Offline-Agent,167688
18-12-2022,SUNM3Q,POL2005HEL,Online-App,145656
18-12-2022,SUN8BRE,POL2005HEL,Offline-Agent,186048
19-12-2022,SUN7H5,POL2005HEL,Offline-Direct,146880
19-12-2022,SUNZJOZ,POL2005HEL,Offline-Agent,127296
19-12-2022,SUN8E6B,POL2005HEL,Offline-Direct,173808
19-12-2022,SUNUR99,POL2005HEL,Offline-Direct,166464
19-12-2022,SUNOIGJ,POL2005HEL,Offline-Direct,190944
19-12-2022,SUN4K6,POL2005HEL,Offline-Direct,164016
19-12-2022,SUN7QV,POL2005HEL,Offline-Direct,190944
19-12-2022,SUNFEND,POL2005HEL,Offline-Agent,194616
20-12-2022,SUNM0QC,POL2005HEL,Offline-Agent,184824
20-12-2022,SUNOE8,POL2005HEL,Online-App,157896
20-12-2022,SUNAS0,POL2005HEL,Offline-Agent,189720
20-12-2022,SUNCQJ,POL2005HEL,Offline-Agent,139536
20-12-2022,SUN8BUQ,POL2005HEL,Offline-Agent,138312
20-12-2022,SUNM6,POL2005HEL,Offline-Agent,173808
20-12-2022,SUNWM5,POL2005HEL,Online-Website,177480
20-12-2022,SUNCCCP,POL2005HEL,Offline-Agent,194616
20-12-2022,SUN5OK,POL2005HEL,Offline-Agent,164016
21-12-2022,SUNAPON,POL2005HEL,Offline-Agent,162792
21-12-2022,SUNBZ9Y,POL2005HEL,Offline-Agent,122400
21-12-2022,SUNJ3,POL2005HEL,Offline-Direct,188496
21-12-2022,SUNJ7C,POL2005HEL,Offline-Direct,138312
21-12-2022,SUNQZNS,POL2005HEL,Offline-Agent,122400
21-12-2022,SUNKJ1H,POL2005HEL,Offline-Direct,139536
21-12-2022,SUNYFW,POL2005HEL,Online-Website,127296
21-12-2022,SUNVML,POL2005HEL,Offline-Agent,148104
21-12-2022,SUNQ1GS,POL2005HEL,Offline-Agent,183600
21-12-2022,SUNIM2,POL2005HEL,Online-Website,188496
21-12-2022,SUNDGD,POL2005HEL,Online-Website,176256
21-12-2022,SUNMOO1,POL2005HEL,Offline-Agent,143208
21-12-2022,SUNQCK,POL2005HEL,Offline-Agent,160344
21-12-2022,SUNIBL9,POL2005HEL,Offline-Direct,186048
22-12-2022,SUNWAZ,POL2005HEL,Offline-Agent,192168
22-12-2022,SUNN2RM,POL2005HEL,Online-App,159120
22-12-2022,SUNK3Z0,POL2005HEL,Offline-Direct,172584
22-12-2022,SUNNNSE,POL2005HEL,Offline-Agent,132192
22-12-2022,SUNS4YR,POL2005HEL,Offline-Agent,129744
22-12-2022,SUN67WC,POL2005HEL,Online-Website,189720
22-12-2022,SUN5J5,POL2005HEL,Online-Website,162792
22-12-2022,SUNU1C,POL2005HEL,Offline-Agent,143208
23-12-2022,SUNYQBC,POL2005HEL,Offline-Agent,151776
23-12-2022,SUNWF,POL2005HEL,Offline-Agent,184824
23-12-2022,SUNAEDU,POL2005HEL,Offline-Agent,149328
23-12-2022,SUNEYXK,POL2005HEL,Offline-Agent,192168
23-12-2022,SUNIA9G,POL2005HEL,Online-App,134640
23-12-2022,SUNCWHO,POL2005HEL,Offline-Direct,138312
23-12-2022,SUNETYN,POL2005HEL,Offline-Direct,186048
23-12-2022,SUNHQV1,POL2005HEL,Offline-Direct,167688
23-12-2022,SUN46Z5,POL2005HEL,Offline-Agent,165240
23-12-2022,SUNR1UW,POL2005HEL,Offline-Direct,165240
23-12-2022,SUNP50,POL2005HEL,Offline-Agent,188496
23-12-2022,SUNH4X,POL2005HEL,Offline-Agent,188496
24-12-2022,SUN3V5I,POL2005HEL,Offline-Agent,140760
24-12-2022,SUNGFP,POL2005HEL,Offline-Agent,186048
24-12-2022,SUNQD5,POL2005HEL,Offline-Agent,166464
24-12-2022,SUNC37X,POL2005HEL,Online-Website,190944
24-12-2022,SUNQCZJ,POL2005HEL,Offline-Direct,167688
24-12-2022,SUNFD9,POL2005HEL,Offline-Direct,184824
24-12-2022,SUNVWGU,POL2005HEL,Offline-Agent,164016
24-12-2022,SUNGTGS,POL2005HEL,Online-App,188496
24-12-2022,SUN5EX,POL2005HEL,Offline-Agent,138312
24-12-2022,SUNCED,POL2005HEL,Offline-Agent,138312
24-12-2022,SUN5CJ0,POL2005HEL,Offline-Agent,157896
24-12-2022,SUNDNU,POL2005HEL,Offline-Agent,150552
24-12-2022,SUN8L,POL2005HEL,Offline-Direct,151776
24-12-2022,SUNKC4,POL2005HEL,Offline-Agent,133416
24-12-2022,SUNK0,POL2005HEL,Offline-Direct,190944
24-12-2022,SUN9W6C,POL2005HEL,Offline-Agent,175032
24-12-2022,SUNVGE1,POL2005HEL,Offline-Agent,192168
24-12-2022,SUN3JL,POL2005HEL,Offline-Agent,187272
24-12-2022,SUNZOB,POL2005HEL,Offline-Agent,193392
24-12-2022,SUN34KX,POL2005HEL,Offline-Agent,122400
24-12-2022,SUNMP9,POL2005HEL,Offline-Agent,160344
24-12-2022,SUNRNI,POL2005HEL,Offline-Agent,189720
25-12-2022,SUN5YB8,POL2005HEL,Offline-Agent,189720
25-12-2022,SUN4YB,POL2005HEL,Online-App,132192
25-12-2022,SUNWKOX,POL2005HEL,Offline-Agent,188496
25-12-2022,SUNC20Q,POL2005HEL,Offline-Agent,141984
25-12-2022,SUNFSU,POL2005HEL,Offline-Agent,162792
25-12-2022,SUNG3F,POL2005HEL,Offline-Direct,146880
25-12-2022,SUNT4O4,POL2005HEL,Online-App,159120
25-12-2022,SUNPANA,POL2005HEL,Offline-Agent,122400
25-12-2022,SUN9LI2,POL2005HEL,Offline-Agent,135864
25-12-2022,SUNDAD3,POL2005HEL,Offline-Agent,139536
25-12-2022,SUN2WH,POL2005HEL,Offline-Agent,151776
25-12-2022,SUN4S6E,POL2005HEL,Offline-Agent,133416
25-12-2022,SUNURZR,POL2005HEL,Offline-Direct,188496
25-12-2022,SUN29HR,POL2005HEL,Offline-Agent,132192
25-12-2022,SUN87T,POL2005HEL,Online-App,187272
25-12-2022,SUNA8I,POL2005HEL,Online-Website,173808
25-12-2022,SUNEYUF,POL2005HEL,Offline-Direct,162792
26-12-2022,SUN8R0A,POL2005HEL,Offline-Agent,133416
26-12-2022,SUN75M,POL2005HEL,Offline-Agent,170136
26-12-2022,SUNTYOK,POL2005HEL,Offline-Agent,190944
26-12-2022,SUNWU7C,POL2005HEL,Offline-Agent,175032
26-12-2022,SUN9OD,POL2005HEL,Offline-Agent,176256
26-12-2022,SUNZT6,POL2005HEL,Offline-Agent,176256
26-12-2022,SUN5L,POL2005HEL,Offline-Direct,146880
26-12-2022,SUNIA,POL2005HEL,Online-App,187272
26-12-2022,SUNAAH,POL2005HEL,Online-Website,189720
26-12-2022,SUNY6R,POL2005HEL,Offline-Agent,184824
27-12-2022,SUN130W,POL2005HEL,Offline-Agent,157896
27-12-2022,SUN8QB,POL2005HEL,Offline-Direct,192168
27-12-2022,SUNVGP,POL2005HEL,Online-App,192168
27-12-2022,SUNS8PQ,POL2005HEL,Offline-Direct,138312
28-12-2022,SUNLEGL,POL2005HEL,Offline-Agent,138312
28-12-2022,SUNBL9S,POL2005HEL,Offline-Direct,184824
28-12-2022,SUNBD3D,POL2005HEL,Online-Website,161568
28-12-2022,SUN3C9,POL2005HEL,Offline-Direct,128520
28-12-2022,SUNJWR,POL2005HEL,Offline-Agent,192168
28-12-2022,SUNT9B9,POL2005HEL,Offline-Agent,153000
28-12-2022,SUNO5E,POL2005HEL,Offline-Agent,194616
29-12-2022,SUNUBB,POL2005HEL,Offline-Agent,195840
29-12-2022,SUN28Z,POL2005HEL,Offline-Agent,138312
29-12-2022,SUN678V,POL2005HEL,Offline-Direct,129744
30-12-2022,SUNBT9U,POL2005HEL,Offline-Direct,154224
30-12-2022,SUNI8Q4,POL2005HEL,Offline-Agent,164016
30-12-2022,SUNWB2T,POL2005HEL,Offline-Direct,135864
30-12-2022,SUNNQP0,POL2005HEL,Offline-Agent,157896
30-12-2022,SUNRBV,POL2005HEL,Offline-Agent,166464
30-12-2022,SUNQBVG,POL2005HEL,Offline-Agent,145656
30-12-2022,SUNIZ9,POL2005HEL,Offline-Direct,175032
30-12-2022,SUNLRDE,POL2005HEL,Offline-Direct,162792
30-12-2022,SUNML1,POL2005HEL,Offline-Agent,127296
31-12-2022,SUNBXU,POL2005HEL,Online-Website,156672
31-12-2022,SUN0N98,POL2005HEL,Online-App,150552
31-12-2022,SUNFEZ,POL2005HEL,Offline-Agent,176256
31-12-2022,SUNOV7,POL2005HEL,Offline-Direct,175032
31-12-2022,SUN93K,POL2005HEL,Offline-Direct,188496
31-12-2022,SUNIT9T,POL2005HEL,Offline-Agent,176256
31-12-2022,SUNF5AZ,POL2005HEL,Offline-Agent,195840
31-12-2022,SUNY24,POL2005HEL,Offline-Agent,157896
31-12-2022,SUNC97Q,POL2005HEL,Offline-Agent,162792
31-12-2022,SUNU9J5,POL2005HEL,Offline-Agent,192168
31-12-2022,SUNK0MA,POL2005HEL,Offline-Agent,166464
31-12-2022,SUNGMAN,POL2005HEL,Offline-Agent,170136
31-12-2022,SUN5IW,POL2005HEL,Offline-Direct,128520
31-12-2022,SUNVFRO,POL2005HEL,Offline-Direct,148104
31-12-2022,SUNWWU,POL2005HEL,Offline-Direct,189720
31-12-2022,SUN3787,POL2005HEL,Offline-Agent,187272
31-12-2022,SUNAN4,POL2005HEL,Offline-Direct,150552
31-12-2022,SUNSJR,POL2005HEL,Offline-Agent,165240
31-12-2022,SUNIWJG,POL2005HEL,Offline-Agent,149328
31-12-2022,SUNMJX,POL2005HEL,Offline-Agent,165240
31-12-2022,SUNK,POL2005HEL,Offline-Agent,133416
31-12-2022,SUNQV34,POL2005HEL,Offline-Agent,134640
31-12-2022,SUNSQ1S,POL2005HEL,Online-App,166464
31-12-2022,SUNOKQ6,POL2005HEL,Offline-Agent,167688
31-12-2022,SUNVAXW,POL2005HEL,Offline-Agent,166464
31-12-2022,SUN39,POL2005HEL,Offline-Agent,129744
31-12-2022,SUNK7F,POL2005HEL,Offline-Agent,193392
31-12-2022,SUN9UMK,POL2005HEL,Offline-Agent,188496
31-12-2022,SUN5WH,POL2005HEL,Offline-Agent,137088
01-01-2023,SUNZIK,POL2005HEL,Offline-Agent,151776
01-01-2023,SUNIVBY,POL2005HEL,Offline-Agent,150552
01-01-2023,SUN7J2,POL2005HEL,Offline-Agent,154224
01-01-2023,SUNJDW,POL2005HEL,Online-Website,187272
01-01-2023,SUN2I1T,POL2005HEL,Offline-Agent,193392
01-01-2023,SUNUHO,POL2005HEL,Offline-Agent,137088
01-01-2023,SUNX2Z,POL2005HEL,Offline-Agent,192168
01-01-2023,SUNV6DK,POL2005HEL,Offline-Agent,194616
01-01-2023,SUNZ99,POL2005HEL,Offline-Agent,159120
01-01-2023,SUNM2QP,POL2005HEL,Offline-Agent,175032
01-01-2023,SUNSDY,POL2005HEL,Online-App,194616
01-01-2023,SUNZ563,POL2005HEL,Offline-Agent,156672
01-01-2023,SUNRSU,POL2005HEL,Offline-Agent,187272
02-01-2023,SUN8J4,POL2005HEL,Offline-Agent,192168
02-01-2023,SUN7FR,POL2005HEL,Offline-Agent,167688
02-01-2023,SUNPQN7,POL2005HEL,Offline-Agent,143208
02-01-2023,SUN5R7D,POL2005HEL,Online-Website,143208
02-01-2023,SUNMDD,POL2005HEL,Offline-Agent,184824
02-01-2023,SUNEJF,POL2005HEL,Offline-Agent,140760
02-01-2023,SUNPSX,POL2005HEL,Offline-Agent,157896
02-01-2023,SUNE5S3,POL2005HEL,Offline-Agent,144432
02-01-2023,SUNT846,POL2005HEL,Offline-Agent,195840
03-01-2023,SUNYV3,POL2005HEL,Offline-Direct,122400
03-01-2023,SUN8Z,POL2005HEL,Online-Website,194616
03-01-2023,SUNM0H,POL2005HEL,Offline-Agent,128520
03-01-2023,SUNYNA,POL2005HEL,Offline-Agent,154224
03-01-2023,SUNDNC4,POL2005HEL,Online-App,186048
03-01-2023,SUN0GD,POL2005HEL,Offline-Agent,184824
03-01-2023,SUNQ15U,POL2005HEL,Offline-Agent,154224
03-01-2023,SUNCPR,POL2005HEL,Offline-Agent,193392
03-01-2023,SUNOG,POL2005HEL,Offline-Agent,193392
03-01-2023,SUN9GYP,POL2005HEL,Offline-Agent,187272
04-01-2023,SUNNF75,POL2005HEL,Online-App,155448
04-01-2023,SUNBTO,POL2005HEL,Online-App,159120
04-01-2023,SUNCJ3,POL2005HEL,Offline-Agent,150552
04-01-2023,SUNB3VN,POL2005HEL,Offline-Agent,151776
04-01-2023,SUNB29,POL2005HEL,Offline-Direct,160344
04-01-2023,SUNLBJE,POL2005HEL,Offline-Direct,187272
04-01-2023,SUNHC7V,POL2005HEL,Offline-Agent,172584
04-01-2023,SUNUKC,POL2005HEL,Offline-Agent,137088
04-01-2023,SUNI5B,POL2005HEL,Online-App,134640
04-01-2023,SUNUT3N,POL2005HEL,Offline-Direct,173808
05-01-2023,SUN1I,POL2005HEL,Online-Website,135864
05-01-2023,SUNVW,POL2005HEL,Offline-Direct,160344
05-01-2023,SUNWQH2,POL2005HEL,Online-Website,187272
05-01-2023,SUNE56F,POL2005HEL,Offline-Agent,155448
05-01-2023,SUN9FZ,POL2005HEL,Offline-Agent,170136
05-01-2023,SUN9Q6C,POL2005HEL,Offline-Agent,122400
05-01-2023,SUNNOJG,POL2005HEL,Offline-Direct,146880
05-01-2023,SUNS7FC,POL2005HEL,Offline-Agent,145656
06-01-2023,SUNXB30,POL2005HEL,Offline-Agent,138312
06-01-2023,SUNJX7,POL2005HEL,Offline-Agent,137088
06-01-2023,SUNF4N,POL2005HEL,Offline-Agent,168912
06-01-2023,SUNOHI,POL2005HEL,Offline-Direct,194616
06-01-2023,SUNQQ9W,POL2005HEL,Online-App,151776
06-01-2023,SUN1FL4,POL2005HEL,Online-Website,173808
06-01-2023,SUNUHB0,POL2005HEL,Offline-Agent,157896
06-01-2023,SUN5UQ,POL2005HEL,Offline-Agent,122400
06-01-2023,SUN5TW,POL2005HEL,Offline-Agent,172584
06-01-2023,SUNAMF,POL2005HEL,Offline-Agent,190944
06-01-2023,SUN81KB,POL2005HEL,Offline-Agent,189720
06-01-2023,SUNVPBH,POL2005HEL,Online-App,187272
06-01-2023,SUNLVB,POL2005HEL,Online-Website,195840
07-01-2023,SUNIPI,POL2005HEL,Offline-Direct,135864
07-01-2023,SUN81Y,POL2005HEL,Offline-Agent,168912
07-01-2023,SUNRFAZ,POL2005HEL,Offline-Agent,162792
07-01-2023,SUN2FM,POL2005HEL,Offline-Agent,189720
07-01-2023,SUNX3HK,POL2005HEL,Offline-Direct,190944
07-01-2023,SUNZ56,POL2005HEL,Offline-Agent,176256
07-01-2023,SUNK476,POL2005HEL,Online-App,187272
07-01-2023,SUNHVB,POL2005HEL,Offline-Agent,145656
07-01-2023,SUNVU7,POL2005HEL,Offline-Agent,157896
07-01-2023,SUNDPHA,POL2005HEL,Offline-Direct,148104
07-01-2023,SUNHEI,POL2005HEL,Offline-Direct,139536
07-01-2023,SUNHZ4,POL2005HEL,Offline-Agent,153000
07-01-2023,SUN2O,POL2005HEL,Offline-Agent,192168
07-01-2023,SUNPKGY,POL2005HEL,Offline-Agent,168912
07-01-2023,SUNFBI,POL2005HEL,Offline-Agent,164016
07-01-2023,SUNIUHV,POL2005HEL,Offline-Agent,173808
07-01-2023,SUNET1,POL2005HEL,Offline-Agent,151776
07-01-2023,SUNG1PJ,POL2005HEL,Offline-Agent,186048
07-01-2023,SUN3G6J,POL2005HEL,Online-App,155448
07-01-2023,SUNK5N,POL2005HEL,Offline-Agent,137088
07-01-2023,SUN51SI,POL2005HEL,Offline-Agent,140760
07-01-2023,SUNZDV,POL2005HEL,Offline-Agent,164016
07-01-2023,SUNA3LB,POL2005HEL,Offline-Agent,155448
07-01-2023,SUNBBH1,POL2005HEL,Online-Website,186048
08-01-2023,SUNEGXL,POL2005HEL,Offline-Agent,166464
08-01-2023,SUNO69,POL2005HEL,Offline-Direct,189720
08-01-2023,SUN3WV,POL2005HEL,Offline-Agent,194616
08-01-2023,SUNJVHM,POL2005HEL,Offline-Direct,184824
08-01-2023,SUNJX6,POL2005HEL,Offline-Agent,164016
08-01-2023,SUN5UE,POL2005HEL,Online-Website,162792
08-01-2023,SUNU3E,POL2005HEL,Offline-Direct,157896
08-01-2023,SUNBU4X,POL2005HEL,Offline-Agent,161568
08-01-2023,SUNR3RG,POL2005HEL,Online-Website,176256
08-01-2023,SUNDTU,POL2005HEL,Offline-Direct,154224
08-01-2023,SUNUW7O,POL2005HEL,Offline-Agent,187272
08-01-2023,SUN78E,POL2005HEL,Offline-Agent,186048
08-01-2023,SUNHKYW,POL2005HEL,Offline-Agent,175032
08-01-2023,SUNFBZL,POL2005HEL,Offline-Agent,194616
08-01-2023,SUNGLY,POL2005HEL,Offline-Agent,168912
09-01-2023,SUNPZT,POL2005HEL,Offline-Direct,187272
09-01-2023,SUNACYB,POL2005HEL,Offline-Agent,160344
09-01-2023,SUNC0TC,POL2005HEL,Offline-Agent,159120
09-01-2023,SUNX9XM,POL2005HEL,Online-Website,132192
09-01-2023,SUNY8U,POL2005HEL,Offline-Agent,140760
09-01-2023,SUN7BF,POL2005HEL,Offline-Agent,138312
09-01-2023,SUNT8OG,POL2005HEL,Online-App,160344
10-01-2023,SUN1E,POL2005HEL,Online-Website,155448
10-01-2023,SUNGXBK,POL2005HEL,Offline-Agent,172584
10-01-2023,SUNN35,POL2005HEL,Offline-Agent,168912
10-01-2023,SUNG196,POL2005HEL,Offline-Agent,135864
10-01-2023,SUN8K24,POL2005HEL,Offline-Agent,184824
10-01-2023,SUNUFR9,POL2005HEL,Online-Website,160344
10-01-2023,SUNNWNL,POL2005HEL,Offline-Agent,164016
11-01-2023,SUNGO0,POL2005HEL,Online-Website,172584
11-01-2023,SUNVFT8,POL2005HEL,Offline-Agent,162792
11-01-2023,SUNYN2T,POL2005HEL,Online-Website,159120
11-01-2023,SUNU9U,POL2005HEL,Offline-Agent,189720
11-01-2023,SUN8M5,POL2005HEL,Offline-Agent,137088
12-01-2023,SUNBW87,POL2005HEL,Offline-Agent,192168
12-01-2023,SUN3XP4,POL2005HEL,Online-App,145656
12-01-2023,SUNLG,POL2005HEL,Offline-Agent,134640
12-01-2023,SUN8MKY,POL2005HEL,Offline-Direct,188496
12-01-2023,SUNJ6T,POL2005HEL,Online-App,157896
13-01-2023,SUN7N7P,POL2005HEL,Offline-Agent,159120
13-01-2023,SUNYGRN,POL2005HEL,Offline-Agent,161568
13-01-2023,SUN0KZM,POL2005HEL,Offline-Agent,194616
13-01-2023,SUNZYMZ,POL2005HEL,Offline-Direct,189720
13-01-2023,SUNYQ5,POL2005HEL,Offline-Agent,156672
13-01-2023,SUNTEO6,POL2005HEL,Offline-Agent,187272
13-01-2023,SUNLCWR,POL2005HEL,Offline-Agent,122400
13-01-2023,SUN95U,POL2005HEL,Offline-Direct,189720
13-01-2023,SUNOF3,POL2005HEL,Online-App,192168
13-01-2023,SUNWIXD,POL2005HEL,Offline-Direct,176256
13-01-2023,SUNY9C4,POL2005HEL,Online-App,193392
14-01-2023,SUNFR9,POL2005HEL,Offline-Agent,193392
14-01-2023,SUNW7,POL2005HEL,Offline-Agent,155448
14-01-2023,SUNJ45,POL2005HEL,Offline-Agent,156672
14-01-2023,SUNI0F,POL2005HEL,Online-App,143208
14-01-2023,SUNSCOT,POL2005HEL,Online-Website,165240
14-01-2023,SUNM6O,POL2005HEL,Online-App,138312
14-01-2023,SUN2TEW,POL2005HEL,Offline-Agent,173808
14-01-2023,SUNYEZ,POL2005HEL,Offline-Agent,165240
14-01-2023,SUNODIK,POL2005HEL,Offline-Direct,148104
14-01-2023,SUN1HI,POL2005HEL,Offline-Agent,122400
14-01-2023,SUNA794,POL2005HEL,Online-App,129744
14-01-2023,SUNHH97,POL2005HEL,Online-App,189720
14-01-2023,SUN2MGM,POL2005HEL,Offline-Direct,157896
14-01-2023,SUNAU0,POL2005HEL,Offline-Agent,154224
15-01-2023,SUNYPY6,POL2005HEL,Offline-Agent,160344
